time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.291,-3.081,-2.61,6.0329999999999995,17.96837408879186,-16.186968881158812,13.626431242142969,0.7340854833888151,0.35552356863124496,3.1187288403886675,0.038000000000000034,-0.13695854121572237,-2.1557500487129255,2.870855359100989,13.097967443556378,-12.422766655211827,13.986197912401405,1.73900243345585,0.28553586562627237,4.762872628998625,-0.9857132692725974,-1.1478228931357397,-2.4359246856762433,-2.8259108217946407,-2.134650724996887,0.6044176676362075,0.8437924935214748,-0.4401668990643295,-0.8193602295810934,0.1835408514204452,-0.11246694506787058,-0.1566835325748925
1.331,4.598999999999999,2.7199999999999998,4.0329999999999995,18.09491045956145,-11.199690543585014,17.805447603118193,3.39798152070776,5.927661738548341,2.4020966495197955,0.040000000000000036,3.878936036528418,0.22959491373094476,3.027519572695139,16.597178974208084,-9.13780012368984,15.639445571398884,2.058921285346411,0.2724458962363149,3.772965510498743,-0.9182846814564165,-1.176975805914407,-2.308521634738485,-2.3713775396560552,1.3880173127203967,-4.088362736713233,0.6410667083115142,-0.4438801399831786,-1.0089741845614375,0.22001491400223813,-0.132738134296206,-0.1905387967799553
1.367,9.619,1.7999999999999998,0.14300000000000002,18.555328316237556,-4.924184685114201,20.067743379553242,3.0827750577975843,5.142263575150893,1.8074629733653278,0.03600000000000003,8.071338422215327,-0.2788163247098293,1.186237870154629,18.216961543951317,-4.660712111583235,16.76555840381712,2.304401844639413,6.173578630154342,2.9073694679721545,-0.6996655829000864,-1.1693338201128316,-2.2287475209190584,-5.447844547648262,6.065942068128879,-0.3959032258096862,0.6225958971309415,-0.33109012367332236,-1.023115364999783,0.23487859954090157,-0.14488016584763413,-0.23088283537895635
1.404,11.799000000000001,-4.29,-1.5170000000000001,19.010161119307277,0.2540326726277747,20.312089474832447,3.0183724083989936,4.880464187351744,4.788834401622041,0.03699999999999992,9.436769927558878,-3.239425265526979,0.68282732262484,19.003585340620823,0.2382418050749689,16.81075249086359,2.558303617573289,5.647274594215452,3.0292807162239583,-0.36160591903726114,-1.2283098274029798,-2.206436658751838,-7.36674633692788,3.182605492905018,-5.967815894699465,0.2557870443607094,-0.09242887407742545,-1.1511759391933518,0.2610994418779206,-0.15525968243874888,-0.2666591269194999
1.442,8.169,-7.959999999999999,3.0429999999999997,19.53480709245677,6.926775468852496,18.349815796815225,2.915747048381727,5.639507879044078,4.081976054564338,0.038000000000000034,8.204048581114636,-4.774993546613315,1.2394036968501634,19.536870074251972,4.83447409012801,15.58730001130475,3.103719008821516,5.397474345023764,3.270092519767875,-0.024328954995946672,-1.395983033649063,-2.164272621997552,-4.341950221109644,-5.356105437430946,-6.640986435446339,0.1322328667658692,-0.16686977782892232,-1.4115711211070128,0.25693874657635024,-0.15566996665913624,-0.3190041334322967
1.479,1.8590000000000002,-3.37,7.0729999999999995,20.048632024243904,12.434336456445802,14.355106204850602,5.187991201553144,0.03717551306747922,3.389254874447788,0.037000000000000144,8.23256268004928,-2.5794401061728505,-2.7343922139748953,20.022827639372537,8.539273574282698,13.242382476386837,3.5512214290328625,5.495649115448445,3.516882075999874,0.26985903491495156,-1.5400319417619759,-2.16895162076631,-6.541041880038057,-6.239319606337169,-0.43722110617456766,-0.13540988175789703,-0.39533590271146263,-1.565162652464012,0.2693468624178007,-0.1695985593990147,-0.37105437002986397
1.515,20.639,2.08,-24.557,20.460878793564962,15.34362578659515,10.333169476554867,3.7678167892053587,0.49410271123959465,2.4162338164609496,0.03599999999999981,8.510678222202834,1.5231897134908148,-9.550733775342673,20.50402502001305,10.992019304875178,10.083711346199442,3.7224818618848055,5.904405226265517,3.6690747867737805,0.5795815691963838,-1.5631878969820443,-2.3948571893866455,-10.918765149999526,0.051490577812003835,6.837118009233535,-0.3695672420157694,-0.5368917806978682,-1.4349613815483597,0.2476283759320728,-0.1833491126609487,-0.42980169251844497
1.554,-3.0509999999999997,7.3100000000000005,-4.077,21.047833021010657,12.823719412565737,7.6596741283499545,3.5255650890285457,0.43196898986859655,1.5631168780861215,0.039000000000000146,4.418260088831426,3.8938338355525466,-10.449107293656198,20.97718680609885,12.111576871979258,6.427983439866568,3.849280032042195,0.07989244651004045,2.8626454058897988,0.8498829168899106,-1.4408894962393894,-2.8192462298626104,-5.035888099415807,-2.9140824170008033,10.488792213733795,-0.8249632798586177,-0.5034774843324434,-1.0865734513826593,0.23818204107425234,-0.20779364068040548,-0.47547852568710464
1.592,0.909,3.81,-10.817,21.45903259278052,13.999722262559516,2.5926342439600165,3.5070645989574056,0.03490658503988659,0.6349507818755371,0.038000000000000034,2.280066399217228,2.0880723611579457,-9.78985912965306,21.42951413344562,11.995545139188984,2.55848494219277,3.9971094196861134,0.24953844980388926,2.0008890877175993,0.9469355694150672,-1.3171301400506563,-3.1793759949327263,-0.5588280493008329,-9.458831332269062,3.952000985288621,-0.7788197519384434,-0.8040227454991797,-0.7570703728900553,0.19067689679275054,-0.22631218864416755,-0.5139361238925665
1.632,4.669,-3.65,-11.607,21.986994691508805,13.07783935165611,-2.5091376925446083,3.683691919259232,5.817356929822299,6.100972933271378,0.039999999999999813,4.091902722549811,-2.1584167541218577,-9.30475827305069,21.83613085654909,10.745841951263452,-1.2443390234300198,3.6210345991126367,0.12378747719769773,1.108022275628601,1.0787932051775924,-1.3137450503343053,-3.5843527768817007,-1.4658722644168278,-6.855868745947205,-7.670022134123702,-0.9360715502786742,-1.1251321391475684,-0.8564522455071678,0.1747193194002718,-0.27118910588879885,-0.5399446678793982
1.668,6.808999999999999,-7.239999999999999,-7.127,22.33065002122649,11.155882779359956,-5.856853730794931,4.132067004096575,5.344023636681437,5.1399946471233005,0.03600000000000003,5.92831186452357,-4.7418803150776005,-6.257810212970117,22.149126551195376,8.410419580478585,-4.687528286405033,3.7120971528354403,6.048656688942848,0.21816615649929183,1.2533518635259748,-1.4510899510440023,-3.8589903174619593,-3.8162868681471824,5.826825775309235,-6.947989282614344,-0.9040518220269886,-1.21853896983977,-1.169928977884132,0.12208701911690874,-0.30839979872456424,-0.5811712895942237
1.705,7.638999999999999,-5.22,-0.13699999999999998,22.740802395445158,7.282299037483741,-9.348733965259987,4.871737541091772,5.125857480182146,3.9968039870670147,0.037000000000000144,4.894736366957259,-4.016293306485331,-2.3901570227689732,22.28058525202234,5.106192815144305,-7.477649868187543,4.0486402658512475,5.651332484726339,5.538976914129204,1.4769225936945392,-1.6202767191456555,-4.028886125215491,-1.2922437289381372,6.022122042052002,2.804649510166313,-1.1553189640486115,-0.8473533695851505,-1.2503321216984746,0.10520507707284193,-0.3543994209669678,-0.6226461370010035
1.744,5.8389999999999995,1.5799999999999998,0.753,22.941515259424506,2.233934176090142,-11.286049434973693,0.289026524130261,5.29707427980279,2.3104668637900936,0.038999999999999924,-2.1312148968741167,-2.866048099935529,-0.9434630074796313,22.10612558857938,1.1800696751303037,-9.331264024554715,4.814927073939357,5.396078081622168,4.387059607812947,1.5441768619501723,-1.7497052723574262,-4.067719878304983,0.9316390426140252,3.2700965956240617,-1.443934916763862,-1.0028916296447854,-0.7998443604420922,-1.1302067243876186,0.03932321508083918,-0.3766135526518314,-0.6736335232842801
1.781,-26.951,-6.89,-1.627,23.189177480282503,-4.855418712585625,-13.510122500790066,1.4519394047340828,5.7531288133489085,1.268679833274678,0.03699999999999992,-9.793419181874821,-3.4232366046576503,-2.3596392402335935,21.52232637569858,-2.785991245557528,-10.012498292897154,5.8277852721029655,5.380021052503821,3.1789863328137713,1.3167011163003757,-1.8600895378076774,-4.136822435613076,-6.366266624596705,7.217159954824964,-4.536601913155804,-1.2015715262179187,-0.5148857568170212,-1.340552288615317,0.024574975415659298,-0.4124058648417467,-0.7126618233535781
1.817,-3.0509999999999997,-2.95,-6.687,22.314243926257742,-11.0808336215242,-13.956403190525018,1.9504054391036634,0.1254891732183923,0.3991567999311032,0.03600000000000003,-8.362480082518324,-3.2395126816177076,-4.200177900242266,20.54290730970767,-6.19436478147256,-9.437834006662264,0.569980900470048,5.646183763432956,1.9937768710157222,0.9419264554264358,-1.9904659821976158,-4.244048905569285,-9.56318581860951,0.9549907741414994,-2.387567707649718,-1.4142535557598228,-0.39638553994597003,-1.3973139686594533,-0.04842465529094729,-0.41635920789328135,-0.76953688539786
1.856,-2.3609999999999998,0.2,-4.007,17.554905588994405,-10.224400557570581,-7.566229200198177,2.1128955924643353,0.4984660343695805,6.02348031448283,0.039000000000000146,-5.091147608769187,-3.580323836776011,-4.111685799833749,19.338461549829617,-8.71516082476523,-7.77348840070383,1.451066740108086,6.060132228774711,0.9296496260747773,0.7171561008472274,-2.1097460013537903,-4.429555032838789,-4.969209519245901,0.2919672451339621,-5.555733502303904,-1.820337108203624,-0.3804327436310506,-1.5868926026577381,-0.08452356903764713,-0.44327784614151294,-0.8193619968255854
