time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
2.705,2.8280000000000003,33.057,-4.725,-0.16228071385043277,-0.3022037599828181,1.8257365706337083,5.942846103040692,0.06544984694978735,0.2181661564992912,0.040000000000000036,6.553,30.282,-4.305,-0.5277526592180454,-0.3603668573055292,2.61008753647996,6.094253415651201,0.0755291233800546,0.18024887849971438,11.748790750000003,9.992752375,-13.142144375000003,10.627110136919551,9.608099281176525,-14.33018147929519,8.786902784759437,3.4162565129989755,-12.640196981616914
2.745,2.588,34.437,-5.345,0.4342728244812291,0.1493129175081149,0.5713684372253837,5.899212871740834,0.05672320068981571,0.21170843826691219,0.040000000000000036,4.008000000000001,31.791999999999998,-4.2924999999999995,-0.27441811829106844,-0.14355333097653358,2.018857252366881,6.006419721044585,0.06789330790257941,0.2015418953740452,11.960010750000004,11.234232375000001,-13.314094375000003,9.3189674866113,11.245317004050454,-15.271366464200765,9.185824337230056,3.8333248387035153,-13.232227940486833
2.784,5.218,33.207,-4.435,0.7671071128365476,0.2987131014788295,-0.880570967508699,5.923298415418356,0.05131268000863329,0.182212373908208,0.0389999999999997,3.6505,33.2745,-4.609999999999999,0.20201313427208367,-0.08438666933392582,1.136375149327248,5.94969652035477,0.06082472443200238,0.20346175755123896,12.109351500000002,12.503029124999992,-13.487693125000002,8.155726804484118,12.822603093776461,-15.93565082057888,9.526580875906413,4.302649280611137,-13.840764777540032
2.823,14.498,33.347,-3.055,1.6298233620973448,0.45701446463471523,-1.7324661754071313,5.98979545991934,0.04590215932745086,0.1265363707695889,0.039000000000000146,6.2829999999999995,33.512,-4.39,0.6672306463911721,0.1507091809097104,-0.05398303376418462,5.938788212529805,0.05484697174392181,0.18465583486100007,12.303054750000003,13.805365874999998,-13.663193125000003,7.658118283898443,14.42178481353028,-16.186459669650038,9.834950855129874,4.83391484480362,-14.467145932099498
2.865,25.348000000000003,24.677,-2.085,1.571005766305136,0.21266836935550903,-3.746227066358189,6.103241861298971,0.04799655442984406,0.05899212871740834,0.04200000000000026,11.913,31.417,-3.7299999999999995,1.1005522664300644,0.2794272132442922,-1.4469739430121589,5.978887152094375,0.05048364861393598,0.14486232791552936,12.685170750000005,15.168874875000007,-13.833713125000004,8.245879685250038,16.141977210959382,-15.931791509184025,10.168934812481993,5.475753847317907,-15.141629206855018
2.909,23.948,11.387,-2.285,1.563326317596361,0.3140719988963796,-5.237261846336944,0.0054105206811824215,0.03822271061867582,6.272189732892022,0.043999999999999595,17.253,25.6545,-2.965,1.3828156397088474,0.3206169835913584,-2.899131513902741,6.076232891124359,0.045858526096151014,0.08918632477691019,13.326822749999998,16.424447874999995,-13.981003125000003,10.29834270333394,17.53310251344375,-15.144952783271735,10.576907705030838,6.216605601254769,-15.825317581289038
2.949,20.588,0.617,-4.074999999999999,1.5240564094264886,0.3042981550852114,-5.652999274161993,0.2192133540504878,0.018500490071139894,6.206739885942235,0.040000000000000036,21.0955,17.507,-2.875,1.5720529638563328,0.32201324699295386,-4.0922385905660645,6.221007952577288,0.03765547861177766,0.02452187599052036,14.093792749999999,17.287677874999996,-14.097803125000002,13.51387246146553,17.791138833174582,-14.039141122409438,11.053152008326828,6.923090428187137,-16.40899945940266
2.989,13.878,-6.093,-5.725,1.6865465627871605,0.4906993191982058,-4.686435934407534,0.41661009245104647,6.26363761955725,6.142511769468843,0.040000000000000036,20.940500000000004,7.646999999999999,-3.5425,1.5862337640287865,0.3304344606338265,-4.830731030316165,0.11532263032552546,0.0212930168743309,6.240904706050023,14.93451275,17.790757874999997,-14.226153125000002,17.181513567764178,16.5258377115674,-13.176738937779952,11.667059728911422,7.609429959081977,-16.953317060606448
3.027,7.678,-9.392999999999999,-8.315,1.6528617082236698,0.17985617941801565,-3.663323926888458,0.5715953300281429,6.225414908938574,6.0845668383026315,0.038000000000000256,16.523,-0.8704999999999994,-5.1,1.60669774950842,0.3222314131494531,-4.810005245448733,0.3032073243027149,6.278036585886203,6.176502056651433,15.646319250000005,17.919511375,-14.390360625000003,20.208689413877725,13.903099023165588,-13.088597428093816,12.377473585562623,8.187579757041908,-17.45235845155805
3.067,3.6780000000000004,-9.203,-7.925,1.5720529638563325,0.01631882850614698,-3.1353618281601734,0.7024950239277177,6.193649916552277,6.030112565640408,0.040000000000000036,11.455499999999999,-6.018,-6.51,1.6088794110734128,0.24779312055189495,-4.284530240904539,0.4774784501143487,6.246097060574707,6.115982764838529,16.205889250000006,17.781741375,-14.622560625000004,22.007088615022933,10.800436046831926,-13.84482155288665,13.221789146140637,8.681650458441858,-17.99102683117766
