time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
2.103,0.039,-0.92,0.113,0.05152211951887261,-0.01754055898254301,0.046722464075888204,6.278821984049601,6.254736440372079,4.580442088933919,0.038000000000000256,0.08628268183540053,-0.8438983726866305,0.12893832949343342,0.031534816857491016,-0.020206512148594168,0.020412646759053618,6.279345582825199,6.253165644045284,4.582623750498911,0.06905060913758625,-0.9841861208741042,0.17202235224202347,0.09335214396750557,-0.015974300196975766,-0.8527980161622659,0.07698696845230568,-0.10902823655958492,-0.9543598407034664,0.04523199586481053,-0.10649110005977863,-0.5366405524763819
2.139,0.169,-0.84,0.253,0.01556833692778942,-0.043720497762457955,0.036948620264719956,6.278821984049601,6.255958170848475,4.579394891382721,0.03599999999999959,0.11079075694772837,-0.824408640285747,0.21297377783724927,0.03056849076436454,-0.019600573169792704,0.021336770494570508,6.279345582825199,6.253994675439981,4.581532919716414,0.07258048381068648,-1.014539651531188,0.17812642126705022,0.12012284378715726,-0.10025053654928096,-0.8442762346360237,0.08082365696904348,-0.10806829172559045,-0.98525973631171,0.048061848271815026,-0.11146911287494078,-0.5715387072317013
2.174,0.099,-0.7,0.29300000000000004,0.04715879638888679,-0.03394665395128971,0.016179202165987432,6.281090912077193,6.255958170848475,4.578173160906326,0.03500000000000014,0.1068008494991895,-0.7999302346898335,0.2487670284341162,0.02661692642793617,-0.014855676154771643,0.016871205201134,6.279651015444298,6.254823706834678,4.580136656314819,0.0765728198275534,-1.0426747840811765,0.18653290017110014,0.1166377605030392,-0.13797976077372787,-0.8249466980976901,0.08515004225634715,-0.11555476036233368,-1.0141848979603887,0.05097354639074175,-0.11426168239639198,-0.6065506896997798
2.209,0.079,-0.87,0.21300000000000002,0.029705503868943488,0.006370451769779303,0.01932079481957723,6.279869181600797,6.257005368399671,4.57712596335513,0.03500000000000014,0.08992083496405988,-0.8388857271255497,0.23075729075104412,0.020472728551607887,-0.007082641993424784,0.00871093211179336,6.279651015444298,6.2559145376171745,4.578784026144524,0.07990615869295288,-1.071274830103179,0.1949124117275058,0.099142746042317,-0.11440249739621046,-0.8614793853987779,0.08882485100719588,-0.11701163262439518,-1.043657731123342,0.05401474950350071,-0.11948760080926622,-0.6425380395899287
2.246,0.079,-0.92,0.233,-0.0062482787221397,0.007592182246175334,-0.007906341511534314,6.279869181600797,6.257005368399671,4.576078765803932,0.03699999999999992,0.08498592863920251,-0.8766862532171439,0.18467339175018044,0.013675347753596852,0.0014995383525529483,-0.0007634937234193721,6.279912814832097,6.256481769624073,4.577693195362027,0.08317568535606036,-1.1031119284359243,0.20276829337613922,0.09275394259215293,-0.06291970442494113,-0.8929409124884955,0.09240545383345175,-0.12340731230933034,-1.0761960182491734,0.05737264761420707,-0.1227509331815303,-0.6817721476469288
2.285,0.109,-0.86,0.073,0.00788888821901437,0.00968657734856853,-0.024137903555081577,6.281090912077193,6.255958170848475,4.576078765803932,0.039000000000000146,0.07833249713613816,-0.8710004641340248,0.13160959755241458,0.007956933631919693,0.008840733961922713,-0.009496748484716423,6.280480046838996,6.256481769624073,4.57686416396733,0.08633562054203048,-1.1373743467970105,0.20879315576544225,0.08417374788435715,-0.010569561274327816,-0.880285146608045,0.09583644524591686,-0.1217132890240216,-1.1109757418145587,0.06104034917903456,-0.12876736560655347,-0.724402198929149
2.32,0.028999999999999998,-0.84,0.083,-0.0018849555921538759,0.022776546738526002,-0.00895353906273091,6.281090912077193,6.254736440372079,4.576078765803932,0.0349999999999997,0.06249283443978782,-0.8611338001524915,0.1243119056350587,0.004418232826371521,0.013791991427255996,-0.016023532519732785,6.280480046838996,6.256176337004974,4.576340565191732,0.08888973598097274,-1.1675354982361053,0.21314926189229835,0.06815568044117051,-0.004612455074831892,-0.8696227656206992,0.0985760088402318,-0.12483625800961837,-1.141392742061379,0.06444781541502062,-0.1318148671085692,-0.7638436772702176
2.361,0.069,-0.89,0.24300000000000002,-0.0018849555921538759,0.017366026057343577,-0.026406831582674203,6.279869181600797,6.254736440372079,4.576078765803932,0.04100000000000037,0.055582305086399504,-0.8624284569928877,0.13126138131048767,0.0031357577015606237,0.015831989326883643,-0.019032287464218735,6.280480046838996,6.255609104998076,4.576078765803932,0.09115097385726299,-1.202942867434641,0.2184183602547244,0.06151240467811485,-0.011239072309900594,-0.8718897256062356,0.1010879278665932,-0.12222257749488183,-1.177211893225069,0.06853984735983981,-0.13818419342116522,-0.8113489193894818
2.398,0.059,-0.83,0.013,0.0023038346126325153,0.026092672317315227,-0.03844960342143508,6.281090912077193,6.253689242820882,4.576078765803932,0.03699999999999992,0.046497862396268255,-0.8602389670817006,0.10066749332537746,0.0033409036008889906,0.014719459781169904,-0.017310753993616725,6.280785479458094,6.254780073603379,4.576078765803932,0.09321842680301012,-1.2347610590909388,0.22293376875332674,0.051401660938896164,0.01855403032533312,-0.8656331169248539,0.10335153463337937,-0.12527291618881226,-1.2092952521688938,0.07232307859553344,-0.1414208883522663,-0.8555271203495023
2.436,0.009000000000000001,-0.91,0.103,0.0056199601914217415,0.021729349187329404,-0.03513347784264585,6.281090912077193,6.252642045269686,4.576078765803932,0.03799999999999981,0.05122571552721313,-0.8337094845357669,0.09533636638399492,0.0037991893418263603,0.010764400029353895,-0.0111714658979807,6.280785479458094,6.253951042208682,4.576078765803932,0.09480945338111586,-1.2671470735618273,0.22627211733402824,0.05599027373656667,0.02040418870398028,-0.8385901022679133,0.10512488801402221,-0.12116963818158259,-1.2418635374720837,0.07628643236196009,-0.14748992268388827,-0.9020736771060012
