time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.394,1.798,-0.533,-38.905,33.361130893830655,-1.4158983556804,4.032530876855339,0.4756022211684548,0.06335545184739416,1.2817698026646356,0.04299999999999993,8.8755,-11.092999999999998,-37.735,32.752141884578535,-1.00958570581612,7.345427596528376,2.5877560487006925,0.061653755826699706,0.32345314362584915,2.7896702499999986,-1.9840577499999983,-10.678678749999998,-2.7517196857130015,-3.2457831956537264,-10.375252060689563,-0.25566300535777137,-0.13518505706606526,-1.5046853176172619
1.438,-1.342,-9.843,-48.965,33.31854486008199,-3.857264913370068,2.487914488840357,0.29129545215785363,0.0916297857297023,0.008726646259971648,0.04400000000000004,4.023,-9.560500000000001,-38.0975,33.083754442457455,-1.5372860051566053,5.34645837098797,2.603027679655643,0.1344776188661631,0.5293583621298802,3.0734372499999987,-2.4384347499999985,-12.34699375,-2.198556398817142,-5.995854591181378,-11.271925864947105,-0.36456907921743464,-0.3385010883764378,-1.980923231981269
1.481,-3.392,-19.033,-41.925000000000004,32.95970516587196,-6.017109862713051,2.665763539618579,0.12007865253720987,0.2923426497090502,-1.275137551507057,0.04300000000000015,0.44299999999999995,-9.4455,-39.940000000000005,33.18031478332404,-2.915834314844327,3.855554490703114,1.0906126163399565,0.17239489686573992,0.7278895645442354,3.169456249999999,-2.84706375,-14.024800000000004,1.3605885721521889,-12.393952342725,-7.706165325297571,-0.3825853874907312,-0.7338819374554263,-2.388952192571531
1.523,-1.392,-15.373,-31.065,32.41324257707253,-7.669762131426482,4.049984169375282,3.859446574935061,0.3043854215478111,-2.624626129149073,0.041999999999999815,-1.0819999999999999,-11.1955,-40.215,33.013155874214284,-4.7400088157975,3.3090482686723894,1.186605725199645,0.18792832720848945,-0.6523168079328807,3.1560372499999994,-3.280524749999998,-15.708054999999996,1.1088939515308176,6.275807150598261,-15.06154057374388,-0.33072625449338827,-0.8623629864900872,-2.8670740164513995
1.565,5.498,-4.792999999999999,-32.015,31.863463862694317,-8.364577706645424,6.208781921167068,0.5651376117957639,-0.11885692206081383,2.0856684561332237,0.04200000000000004,-0.1569999999999998,-12.2605,-38.49250000000001,32.6387391164302,-6.477178653538756,3.8531110297503215,1.2089895728564721,0.14237523373143746,-0.45134214456573374,3.130018249999999,-3.7731007499999984,-17.360912499999998,0.06700692678892528,3.809542753401028,-17.63285230555204,-0.30603233604867364,-0.650570638506102,-3.5536562669166143
1.613,17.618000000000002,27.987000000000002,-17.305,26.749649154350934,-6.6595655603721635,8.069826502568622,0.2727949620867137,-0.37734018428117405,0.8367108434060816,0.04800000000000004,4.583,-2.802999999999999,-30.5775,30.996515189997435,-7.177753815289281,5.2485890331823875,1.2043644503386872,0.025132741228718364,-0.24434609527920612,3.236242249999999,-4.134624749999999,-19.0185925,-2.2218402562565918,0.24695731586255132,-19.60300192227898,-0.35774833595589767,-0.553214636843776,-4.447316768384559
1.658,14.338,30.637,-3.085,2.4077166097112173,-0.3830125043501556,3.1392713656846407,0.1265363707695889,-0.4068362486398782,0.2977531703902326,0.04499999999999993,9.015500000000001,9.614500000000001,-20.867499999999996,23.35851805095725,-5.769229475698555,5.366965989698903,1.2059788798967819,-0.14966198335851374,0.14887658519511626,3.5422084999999988,-3.9813659999999986,-20.176105,-5.436449764532419,-7.582146792809306,-18.666274219148825,-0.5300598614236501,-0.7182564000750777,-5.308375481566683
1.701,6.168,16.897000000000002,-5.805,2.4197593815499783,0.30970867576639377,1.3501343494652536,0.06544984694978735,-0.42970006184100396,0.18989182261698306,0.04300000000000015,10.9055,17.682000000000002,-14.5525,15.860147252076612,-3.774361773900337,4.692003534721397,0.2574796979004635,-0.33318335420571754,0.8525060731366303,3.9705100000000004,-3.3944912499999966,-20.937635000000004,-4.036101557117906,-18.45595318963446,-10.428794560365244,-0.7337197148391328,-1.2780755496976206,-5.933919460326238
1.743,3.008,17.387,-8.545,3.4538669633566186,0.30639255018760453,-0.22816689311321872,0.07749261878854824,-0.4471533543609473,0.05131268000863329,0.04200000000000004,10.283000000000001,23.227,-8.685,8.757748027242187,-1.6066192096920802,3.0827663311513245,0.13556844964865955,-0.4152574622807509,0.3439171291054826,4.415468500000001,-2.5354022499999957,-21.425622500000003,-4.954050579803496,-10.085613243775756,-18.939897425963725,-0.9225129097144824,-1.8774484447992357,-6.550661992039147
1.786,2.4680000000000004,18.627,-10.975,0.7311533302454646,0.0794997474283417,-2.2440221791666692,0.1624901533606721,-0.45151667749093305,0.009773843811168246,0.04299999999999993,6.4955,20.887,-7.102500000000001,2.2531240712158196,0.0781471172580461,0.5043041607175016,0.10799224746714914,-0.4338015855831906,0.1371828792067543,4.77620625,-1.5869512499999971,-21.765053750000003,-4.995000617884766,-5.03668895607688,-21.18324475475532,-1.1364175104647798,-2.2025779420960667,-7.413309548924604
