time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.392,6.648000000000001,-12.312999999999999,-32.195,-5.172597397550555,22.34239608709241,-18.43963044012285,2.140122728795447,5.941798905489495,0.9152506597458264,0.04399999999999982,2.523,-13.908000000000001,-24.83,-2.160988140003039,16.56286916880709,-23.487209903353055,0.3962333734340131,0.0010908307824964297,0.5726861608106394,2.864489250000001,0.7001601250000034,-3.886453124999997,2.9170141394712585,-2.490605486731078,-3.0146232893045917,0.13116238877602465,-0.22101793355479743,-0.46358492216444513
1.436,2.7180000000000004,-4.643000000000001,-33.775,-6.711628731959155,25.294096918065218,-13.485164292486548,3.3194417043680153,6.156648936409997,1.4486232791552935,0.04400000000000004,3.4605,-12.305499999999999,-29.185000000000002,-3.9935838545970856,20.02459884044394,-20.11139406414562,1.5478888803624713,6.205474522234539,0.775318886967181,2.996126250000001,0.1234631250000029,-5.074783124999998,-0.2024898666193522,-5.689025269591432,-1.5295191240468977,0.19088192277876664,-0.4009698101938928,-0.563556055258178
1.478,-4.061999999999999,1.0270000000000001,-35.135,-7.850456068885454,27.29476783962632,-7.717898312196485,4.759338337263337,0.2727949620867137,1.662426112524599,0.04200000000000004,2.3880000000000003,-8.090499999999999,-32.3525,-5.669928967906339,23.22212929656015,-15.66979291720785,2.775640742677883,6.216688262678602,1.0968521684158365,3.118944750000001,-0.3048528749999974,-6.367070624999999,-3.4379089018307747,-5.853552522473465,-2.0681018403462303,0.11443354864131391,-0.6433639438272558,-0.6391060955104337
1.52,-9.152000000000001,6.957000000000001,-36.525,-8.441773619461133,28.022221071857555,-1.6582896821973725,6.067288078707888,0.4701917004872724,1.5261158979438416,0.04200000000000004,-0.9619999999999997,-2.2429999999999994,-34.4075,-7.044113954464073,25.738370479160377,-10.325245681750813,4.071547712283673,0.06876597252857654,1.3881039873423902,3.1488907500000014,-0.5218563749999976,-7.769030625,-0.9270260653220583,-7.2053622214544,-4.215336500874258,0.02276991433110434,-0.9176011534497412,-0.7710583006760641
1.562,-10.502,14.177,-34.175000000000004,-8.426414722043583,27.372085925489667,5.3830666520485515,0.8857545953871222,0.17243853009703977,1.4376277048677293,0.04200000000000004,-5.2495,4.3795,-34.9025,-7.85756828558733,26.995792938759692,-4.369571408707964,5.328752005726489,0.1972222054753592,1.518698248622866,3.018449250000001,-0.47698987499999757,-9.224540625000001,3.900238970023918,-8.501944539379643,-2.6335869045795595,0.08520738532984344,-1.2474545954272565,-0.9148856921905943
1.61,-8.212000000000002,18.757,-25.705000000000002,-7.912764323181652,26.01736136009167,10.092139506854451,1.5784757755036716,6.133785123208872,1.7540558982543013,0.04800000000000004,-7.982000000000001,10.229500000000002,-32.885000000000005,-8.157852183392956,27.176609049266304,1.5247545411272863,0.18112154312571072,0.1915062521750779,1.5950564033976178,2.700893250000001,-0.1263738749999972,-10.851440625000002,4.651236203381007,-10.13391709174763,0.8569040203089457,0.2904427894915618,-1.6947152745743115,-0.9575260814130891
1.655,-8.452,18.357,-15.375,-6.816348487078814,23.914239611438504,14.580951810058668,2.8023006470020957,6.153332810831208,2.36387393890112,0.04499999999999993,-9.079500000000001,14.562000000000001,-27.945,-7.899325287941295,26.331476992219347,7.099467071691075,1.262658447355296,0.09084438756630497,1.7704183599917482,2.3170095000000015,0.431434875000002,-12.220115625,2.217837662288251,-11.417142345408,4.428989922234297,0.4449969514691199,-2.1796141119103125,-0.8385934677058664
1.698,-10.902000000000001,17.337,-10.465,-5.739829404448711,22.380444264785886,17.170496821242654,0.9512044423369096,0.2040289895581371,2.5733134491404392,0.04299999999999993,-9.517000000000001,17.157,-21.430000000000003,-7.2238392341881905,24.921032790451434,11.80666369755108,1.5544338650574492,0.024303709834021164,2.0322177477908974,1.917184750000002,1.113393375000001,-13.281678125,1.4670370431539683,-11.018922128960613,7.5993008506800255,0.5242217576361274,-2.6619894981092367,-0.5799852160882089
1.741,-11.922,19.917,-10.834999999999999,-4.548642189962582,21.033399148096663,18.89296226003586,0.03159045946109736,0.45046947993973646,2.374694980263485,0.04300000000000015,-9.872,18.592000000000002,-15.595,-6.2543961011679405,23.336361096103182,15.184137599547908,1.3408928310759443,0.09381144729469534,2.266484566639836,1.5003212500000007,1.8819968750000036,-14.077715625000002,3.483530819006167,-9.94096606597885,9.64454042539984,0.6306589666725707,-3.1126270943004366,-0.20924262865249044
1.786,6.408,14.457,-5.165,-1.8847461526436367,12.842219902636876,13.517348163893322,0.6305874587455513,0.289026524130261,2.0540779966721265,0.04499999999999993,-6.217,17.517000000000003,-10.459999999999999,-4.747391558533436,20.04257573173948,16.040439763807626,1.1039207518864131,0.20341812431993914,2.3414900912442924,1.1383187500000014,2.6944493750000023,-14.663953125,5.820653690137986,-10.017163917074834,9.453241028407865,0.8400031181283139,-3.561685018919144,0.22045745405818223
