3559,17.03,19.65,-5.44,-105.25,15.13,241.00,5.75,1.81,-3.69
3611,15.26,29.51,-6.22,-90.94,-27.37,220.50,354.88,2.50,1.19
3651,8.36,31.58,-6.92,-74.56,-8.19,194.69,346.88,2.75,4.81
3690,4.22,32.37,-8.30,-45.00,-9.06,125.31,341.00,2.50,7.13
3730,0.45,34.92,-8.60,-30.12,-3.44,54.38,337.81,2.25,8.69
3770,0.39,36.15,-7.64,6.44,2.88,-54.56,338.19,2.31,8.94
3811,5.60,33.06,-5.52,32.38,1.94,-170.06,343.25,2.94,7.94
3851,14.90,30.76,-2.96,65.12,4.00,-190.94,350.56,3.75,5.44
3890,20.89,24.12,-0.58,100.37,3.75,-193.00,357.88,4.00,1.25
3933,21.63,8.49,-3.68,119.06,-1.12,-205.06,5.44,3.56,-3.94
3973,17.87,-2.51,-4.75,89.25,-21.62,-228.13,13.94,3.38,-8.38
4013,8.71,-6.59,-7.43,85.19,8.81,-263.06,23.50,1.69,-12.13
4052,4.31,-8.62,-9.50,57.81,10.63,-243.31,33.50,-1.06,-14.88
4091,2.69,-9.08,-9.31,42.94,4.69,-189.75,41.19,-3.31,-16.31
4131,0.28,-9.52,-9.96,22.81,-12.31,-112.87,46.44,-4.50,-17.06
4172,-2.77,-12.00,-10.91,6.25,2.25,-72.37,49.75,-5.38,-17.25
4212,-4.73,-11.40,-10.89,-2.94,-5.44,-48.13,52.00,-6.00,-17.06
4253,-4.64,-11.34,-11.24,-15.94,-10.13,-27.06,53.38,-6.06,-16.50
4297,-3.03,-11.18,-11.48,-29.50,-7.63,8.69,53.56,-5.81,-15.50
4336,0.03,-10.01,-10.72,-26.12,-20.25,33.69,52.69,-5.00,-14.50
4375,2.64,-8.38,-10.08,-38.13,-33.06,77.87,50.44,-3.38,-13.38
4415,6.67,-4.95,-8.93,-32.81,-44.13,133.56,46.25,-0.88,-12.13
4455,9.15,0.78,-8.35,-23.62,-20.06,187.88,39.94,1.81,-11.19
4495,7.75,12.44,-6.28,-50.81,21.56,227.31,31.56,2.50,-9.38
4534,11.04,22.24,-6.70,-57.19,-11.31,255.81,22.06,4.00,-6.69
4575,7.09,24.84,-6.60,-59.75,-25.62,225.00,12.75,5.75,-3.69
4619,4.93,27.51,-8.49,-53.75,-19.37,158.06,5.88,6.88,-0.75
4660,1.73,22.41,-7.93,-52.94,-6.88,123.62,0.75,7.31,2.00
4700,0.45,20.45,-8.44,-15.81,-1.12,67.31,357.38,7.25,3.63
4739,-0.71,17.41,-8.67,-18.81,-2.69,38.25,355.56,7.19,4.38
