3198,13.11,2.96,10.84,-144.56,5.94,-31.94,220.25,-49.63,-175.00
3233,13.13,2.83,11.70,-147.50,49.25,-71.62,212.63,-48.81,-172.88
3269,12.03,2.89,13.53,-137.19,112.44,-116.06,203.25,-45.94,-172.06
3305,9.92,3.01,15.89,-118.44,159.81,-130.00,211.25,-41.06,-172.63
3343,6.50,2.58,16.61,-111.19,177.63,-125.56,206.06,-36.56,-172.75
3382,3.56,1.83,17.58,-119.75,179.31,-110.06,199.75,-30.19,-171.88
3418,0.74,0.22,17.88,-119.06,153.13,-90.44,194.38,-24.44,-169.69
3454,-0.65,-0.99,17.23,-116.69,117.37,-73.44,190.00,-20.31,-166.69
3492,-1.78,-2.38,17.20,-120.31,60.50,-55.25,187.44,-18.62,-164.00
3528,-1.83,-4.21,17.02,-111.69,-3.13,-42.56,184.75,-18.44,-160.19
3565,-1.16,-5.15,17.00,-97.06,-46.75,-40.94,182.75,-20.44,-156.63
3604,0.42,-5.95,17.05,-72.12,-93.62,-52.50,181.38,-23.25,-154.50
3642,0.72,-9.27,16.04,-18.94,-128.81,-83.69,179.31,-28.37,-152.69
3681,5.10,-6.57,16.99,40.31,-197.00,-95.75,177.38,-36.25,-153.88
3717,7.11,-7.54,16.53,75.94,-195.94,-117.62,133.50,-45.00,-157.38
3755,9.55,-5.68,15.99,164.44,-186.25,-191.25,149.81,-51.75,-164.75
3793,11.34,-0.75,14.00,244.25,-167.56,-202.63,173.94,-59.31,176.44
3829,13.52,4.12,10.66,279.94,-153.69,-228.50,198.06,-62.88,147.50
3866,12.67,8.22,8.23,265.25,-102.62,-245.94,218.75,-59.00,119.75
3905,4.75,15.96,-1.16,205.94,-60.56,-203.63,231.69,-53.44,105.87
3947,12.13,18.77,6.61,57.25,25.12,-32.94,238.13,-50.56,100.81
3982,8.62,9.48,3.88,-45.81,84.75,44.56,238.13,-51.19,105.00
4019,8.54,7.66,14.23,-69.06,97.31,17.44,237.63,-50.88,111.94
4057,8.64,12.41,11.06,96.69,61.56,66.69,239.50,-51.13,113.25
4094,10.46,14.96,6.58,71.75,43.06,12.25,242.94,-52.13,112.75
4129,11.22,11.89,7.02,48.13,33.81,-11.25,246.19,-51.38,112.12
4167,10.39,13.45,7.78,43.88,29.19,-47.38,230.88,-49.94,111.06
4206,10.74,13.07,8.11,58.25,20.37,73.50,232.38,-50.25,110.62
4245,10.53,13.61,7.10,96.00,23.62,168.00,231.19,-55.00,110.94
4281,12.86,12.05,7.70,93.62,49.44,186.94,228.94,-60.94,114.12
4319,13.63,11.67,6.57,75.56,41.50,139.13,227.75,-64.50,118.19
4357,13.42,12.13,6.84,53.75,48.75,53.50,227.69,-66.62,122.12
4392,12.42,10.43,5.81,54.44,69.69,42.31,229.13,-66.50,125.87
4427,11.77,11.97,5.53,41.00,39.25,51.44,230.38,-66.69,130.25
4464,13.64,9.75,6.35,44.81,59.63,65.75,230.75,-67.19,135.44
4501,12.86,10.46,5.56,50.94,63.63,49.00,231.81,-66.87,139.81
4536,13.59,10.36,6.25,29.75,51.94,14.44,233.56,-65.94,143.13
4577,12.55,10.68,6.17,15.63,53.50,-17.87,235.63,-64.00,144.56
4613,11.79,11.67,7.33,31.87,53.19,-15.88,238.69,-62.00,144.75
4651,12.29,10.57,6.88,46.50,51.13,-17.87,241.75,-60.38,144.38
4685,12.16,10.92,6.60,53.81,42.25,-19.44,246.19,-58.56,143.19
4722,12.31,11.51,6.45,62.56,44.00,-35.69,251.81,-56.44,141.00
4761,10.59,11.34,7.08,73.94,48.56,-44.06,256.88,-54.56,138.69
4797,11.59,11.69,6.90,59.69,27.44,18.75,261.25,-53.44,137.00
4833,10.15,12.47,4.82,68.56,29.31,34.56,264.25,-53.50,136.81
4875,11.71,11.70,5.17,12.56,16.87,27.37,264.88,-53.63,137.44
4913,11.75,11.85,5.40,1.75,21.87,32.63,264.25,-53.81,138.75
4951,-0.28,-0.20,0.52,15.25,33.31,26.69,66.87,25.62,-83.44
4986,-0.14,0.80,0.38,18.50,30.50,3.50,65.19,25.94,-83.44
5023,-0.77,0.88,0.36,23.37,31.12,-8.31,65.69,25.62,-83.69
5062,-0.56,0.50,0.24,27.62,27.44,-12.13,66.12,25.06,-84.19
5097,-1.02,0.28,0.29,28.00,25.87,-12.25,65.56,24.56,-84.62
5133,-0.48,0.12,0.01,27.50,22.81,-10.44,65.87,24.19,-85.31
5174,-1.09,-0.62,0.48,26.37,26.25,-23.00,66.87,23.25,-85.94
5211,-1.12,-0.16,-0.01,33.50,21.37,-19.06,67.37,22.50,-86.75
5246,-0.56,-0.60,0.28,25.31,18.31,-50.31,67.69,21.37,-87.37
5282,-0.79,-1.44,0.32,30.75,24.62,-47.94,69.75,19.25,-88.19
5318,-0.82,-0.56,0.11,22.12,21.94,-63.94,71.62,17.12,-88.87
5355,0.05,-1.87,0.43,20.87,17.94,-67.56,74.06,15.13,-89.31
5391,-0.05,-0.29,0.42,27.44,35.06,-43.00,74.75,13.13,-90.12
5428,1.01,-0.98,-0.51,17.19,65.25,-39.44,75.06,11.50,-90.37
5466,0.47,-2.65,0.05,30.44,111.62,-92.50,75.31,9.19,-90.50
5522,0.26,-2.77,1.32,44.63,204.81,-56.69,68.94,5.19,-92.12
5561,-1.33,-0.62,-0.02,33.56,193.63,-42.63,62.94,3.81,-92.87
5600,-3.97,-3.93,0.56,-13.13,29.25,4.25,60.88,3.69,-93.25
5638,0.61,-4.04,0.48,-55.88,8.56,-21.31,61.69,3.38,-90.19
5680,-1.10,-3.61,2.19,29.56,60.25,-30.69,61.44,1.88,-90.94
5721,-1.35,-1.61,0.06,-38.19,43.94,2.19,60.94,1.75,-89.87
5761,-0.87,-4.31,-1.58,-19.06,-1.88,-32.94,62.13,1.00,-88.94
5799,-1.88,-2.74,-0.23,28.00,38.13,-2.63,62.06,0.44,-89.56
5841,-2.21,-0.79,-0.17,17.75,46.75,5.25,60.38,0.69,-90.75
5881,-0.51,-1.80,0.19,18.44,34.81,0.31,59.50,0.81,-91.00
5922,-0.57,-1.71,-0.07,33.81,49.94,2.94,58.69,0.69,-92.31
5962,-2.22,-2.15,-0.50,27.81,65.00,24.31,56.63,1.37,-93.00
6001,-1.61,-0.01,-1.94,38.44,16.94,15.81,53.81,2.50,-94.37
6039,-0.50,-1.13,-1.32,3.25,-1.31,2.44,54.00,2.69,-95.12
6082,-1.24,-1.75,1.01,2.00,14.69,7.44,54.00,2.94,-95.19
6123,-1.85,-0.83,0.02,26.81,13.63,-3.44,53.63,3.00,-96.06
6164,-1.35,-1.61,-0.39,8.44,11.50,0.44,53.63,3.00,-96.44
6206,-1.50,-1.48,0.19,12.19,16.94,1.12,53.13,3.13,-96.81
6245,-1.50,-1.40,-0.46,12.94,12.13,-1.19,52.50,3.19,-97.37
6285,-1.23,-1.21,-0.26,8.31,13.06,-1.75,52.94,2.69,-97.81
6325,-1.22,-0.89,0.09,-2.06,16.06,-2.81,52.88,2.69,-97.94
6366,-1.11,-1.02,-0.07,-6.88,15.38,-5.06,53.44,2.19,-97.81
6404,-0.88,-0.96,0.14,-0.12,18.06,-8.44,53.88,1.25,-97.81
6443,-0.81,-1.11,-0.15,-1.00,24.31,-7.56,54.31,0.44,-97.94
