3592,0.48,6.71,-8.71,30.50,-35.13,65.00,9.38,4.56,-7.88
3632,-0.31,5.02,-8.03,17.00,-34.88,74.25,5.94,6.75,-8.50
3677,-2.82,6.65,-9.44,-6.44,-70.00,77.31,3.13,9.50,-8.31
3716,-4.20,5.54,-8.59,-14.75,-82.56,61.25,0.69,12.88,-7.38
3756,-7.81,8.25,-8.41,-31.81,-65.94,38.50,359.19,15.94,-5.94
3794,-9.81,9.23,-11.10,-23.12,-46.19,35.25,358.00,17.94,-4.56
3833,-8.48,9.83,-10.52,5.56,21.00,70.81,355.81,18.31,-3.63
3874,-11.89,11.72,-11.09,16.62,54.06,94.19,352.31,16.62,-3.13
3915,-8.89,9.43,-11.72,42.75,50.38,87.75,348.38,15.00,-3.31
3955,-9.14,10.03,-13.56,27.12,47.81,18.56,346.44,13.13,-4.25
3995,-9.83,12.91,-13.73,11.06,50.88,-16.12,346.75,11.13,-4.81
4038,-10.11,11.14,-10.41,-24.19,60.19,-109.81,349.81,8.31,-4.69
4078,-5.01,13.28,-9.34,-29.12,46.75,-115.12,354.38,6.06,-4.19
4117,-2.29,15.64,-9.63,5.06,65.12,-122.00,358.94,3.75,-4.19
4157,1.61,14.38,-7.69,13.31,66.56,-70.94,2.44,0.75,-4.81
4197,5.92,10.55,-6.45,13.63,47.19,-44.13,4.25,-1.31,-5.31
4236,10.26,8.56,-7.57,46.00,25.62,-46.44,5.81,-2.56,-6.69
4277,8.55,6.48,-6.21,22.44,-11.81,-53.81,7.94,-3.06,-7.81
4318,9.73,9.01,-5.41,6.50,-41.19,-31.50,9.56,-1.88,-8.44
4362,7.27,6.61,-4.47,-25.37,-51.63,-12.25,10.50,-0.31,-7.69
4402,6.91,6.56,-7.16,-11.94,-87.56,6.56,10.63,2.56,-7.00
4441,8.37,8.18,-7.46,8.31,-85.31,21.87,10.25,6.06,-7.00
4480,6.55,9.32,-6.15,29.31,-74.75,51.69,8.81,9.19,-7.63
4520,6.04,9.90,-7.41,35.31,-76.31,89.00,6.00,12.50,-8.69
4560,4.97,7.89,-8.65,-5.56,-81.81,96.12,2.44,16.19,-8.13
4599,3.02,7.80,-8.01,2.31,-54.44,90.00,359.13,19.12,-7.00
4638,-0.05,8.56,-7.92,25.50,-38.75,108.19,355.19,21.19,-6.25
4685,-2.09,10.17,-8.84,37.63,-45.69,120.44,350.50,23.31,-5.88
4730,-4.44,10.72,-9.12,22.87,-38.94,104.25,344.69,26.00,-4.69
4770,-6.56,11.73,-10.45,35.19,-9.06,80.37,341.06,27.12,-4.19
4810,-9.05,13.07,-11.44,43.69,36.56,71.31,337.75,26.56,-4.31
4850,-10.41,13.63,-11.59,28.19,59.75,81.06,334.38,24.69,-4.00
4890,-9.55,11.14,-11.69,5.06,52.88,67.94,331.13,22.75,-3.00
4931,-8.39,11.34,-12.38,-11.94,51.00,20.19,329.56,20.81,-2.13
4971,-7.76,11.87,-12.26,-6.25,45.06,-39.56,330.38,18.94,-1.94
5012,-6.69,12.10,-12.76,4.50,29.06,-54.50,332.31,17.50,-2.69
5055,-4.87,13.05,-12.97,-4.94,22.25,-85.25,335.06,16.37,-3.44
5095,-4.28,12.94,-12.26,-15.31,12.94,-102.19,339.00,15.50,-4.13
5134,-0.99,12.45,-13.12,-44.00,10.69,-103.31,342.88,14.88,-3.88
5174,-0.53,11.18,-9.85,-56.63,-2.00,-140.31,348.13,14.25,-3.00
5214,2.15,11.59,-10.02,-40.25,-1.81,-124.06,353.56,14.19,-2.63
5254,3.12,9.25,-7.34,-17.44,-35.63,-92.81,357.75,14.69,-2.44
5293,3.97,8.27,-8.92,-5.69,-59.44,-57.38,0.56,16.69,-3.19
5334,3.38,5.69,-7.81,-21.12,-44.25,-37.06,2.38,18.44,-2.94
5378,5.80,5.91,-8.18,2.31,-39.13,-15.00,3.44,20.19,-3.06
5417,5.28,5.23,-7.49,2.88,-17.19,3.50,3.50,21.00,-3.25
5457,6.66,5.32,-6.93,7.75,-17.94,6.50,3.25,21.62,-3.44
5496,7.66,6.10,-6.42,3.06,-8.50,13.81,2.81,22.25,-3.50
5535,9.19,8.59,-5.37,-2.44,3.25,3.63,2.44,22.19,-3.31
5575,13.40,10.71,-5.01,9.25,-12.94,-22.31,2.94,22.31,-3.69
5615,12.81,9.95,-7.70,-19.06,-13.25,-0.81,3.56,23.06,-3.69
5655,1.13,4.92,-7.87,-14.31,13.00,36.00,2.50,22.75,-2.63
5694,-6.90,4.73,-9.11,79.69,39.06,103.75,358.94,21.62,-3.38
5739,-14.76,10.58,-11.18,51.56,20.87,171.94,352.56,20.87,-3.69
5781,-10.38,15.45,-11.24,3.69,21.25,160.50,345.75,20.56,-2.06
5823,-7.76,16.73,-11.50,-36.63,30.44,74.50,341.63,19.56,0.31
5865,-4.20,14.78,-9.62,-30.25,59.88,-41.75,341.81,17.69,1.81
5904,-1.94,11.92,-10.00,28.37,79.94,-82.44,344.81,15.00,0.69
5943,-1.84,9.65,-10.56,46.38,92.94,-65.81,347.38,11.44,-1.63
5985,0.03,9.11,-9.74,26.25,79.75,-33.69,349.19,7.25,-3.38
6027,0.67,8.26,-9.66,37.13,53.81,0.69,349.38,4.75,-4.69
6071,1.95,7.67,-10.19,35.50,26.37,12.75,348.94,3.44,-6.13
6111,2.12,7.22,-9.90,31.62,20.62,13.38,348.31,2.63,-7.31
6152,2.77,8.96,-10.52,25.56,8.25,14.63,347.69,2.19,-8.50
6191,2.52,8.83,-10.72,1.37,11.13,11.00,347.13,1.94,-8.88
6231,2.78,7.72,-10.37,3.13,16.00,7.56,346.81,1.44,-8.88
6270,2.13,7.71,-9.92,6.13,8.56,16.94,346.25,1.06,-9.06
6319,2.93,7.39,-10.25,10.75,7.38,24.37,345.13,0.88,-9.50
6359,0.00,-0.48,-0.09,13.19,9.69,6.19,342.25,18.87,-93.94
6397,0.07,-1.03,0.11,6.81,19.75,-13.50,341.69,18.50,-94.06
6460,-0.09,-0.59,0.03,8.06,4.44,1.56,341.25,18.25,-94.12
6502,-0.36,-0.05,0.02,-0.37,3.13,1.88,340.94,18.44,-94.25
6545,-0.67,-0.01,0.20,3.94,-5.00,-0.44,341.00,18.37,-94.31
