3140,1.84,2.91,-0.16,-2.31,-36.50,2.06,2.88,-20.25,175.13
3176,1.86,2.89,-0.08,1.12,-18.62,0.44,2.88,-21.06,175.13
3215,0.09,-0.06,0.19,3.06,7.50,-0.44,5.56,-9.13,-167.56
3252,0.79,-0.15,0.00,2.06,17.94,0.19,5.50,-8.50,-167.69
3288,0.96,-0.16,0.02,-1.00,10.19,0.00,5.44,-8.13,-167.69
3322,0.87,-0.10,0.08,-4.38,-3.69,1.12,5.44,-8.06,-167.56
3358,0.44,-0.02,0.12,-3.94,-7.31,0.94,313.81,-7.63,-167.44
3395,0.29,0.01,0.21,-1.00,-1.63,0.25,313.88,-7.75,-167.38
3431,0.40,-0.05,0.17,1.44,3.50,-0.37,313.88,-7.44,-167.44
3472,0.47,-0.13,0.11,-0.25,0.50,0.06,313.88,-6.69,-167.56
3508,0.31,-0.10,0.20,-1.81,-1.81,0.75,314.00,-6.38,-167.56
3546,0.19,0.00,0.23,-1.31,-1.12,0.44,314.19,-6.25,-167.50
3580,0.22,0.00,0.18,0.37,0.44,-0.25,314.19,-6.19,-167.50
3617,0.28,-0.03,0.15,1.56,-0.19,-0.25,314.44,-6.19,-167.56
3655,0.21,-0.09,0.22,0.44,-0.50,0.06,314.69,-6.13,-167.56
3691,0.21,-0.09,0.18,-0.31,-0.12,0.25,314.75,-6.13,-167.63
3727,0.22,-0.06,0.15,-0.50,-0.12,0.19,314.88,-6.06,-167.63
3767,0.22,-0.07,0.14,-0.88,-0.06,0.25,315.00,-6.06,-167.56
3804,0.20,-0.04,0.22,-1.37,-0.06,0.44,315.13,-6.00,-167.56
3838,0.21,-0.05,0.20,-1.19,0.06,0.00,315.13,-6.00,-167.50
3874,-0.70,-3.06,-0.15,-14.81,14.38,-15.63,315.00,-5.88,-167.31
