time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
3.432,2.729,9.14,-7.567,0.3220481535779937,-0.20306905846954026,-0.7617140454478852,0.17889624832941878,0.023911010752322315,-0.08185594191853406,0.039000000000000146,2.4630226960383785,8.420840766343256,-7.855080798545077,0.4265765499152017,-0.07369549899589639,-0.3845482897940667,0.1437714971330329,0.03460115242078759,-0.052883476335428184,3.6850341270215683,25.97004508656506,-19.829517885717532,3.913680627537012,8.37820697174753,-7.291644961816422,2.1178006910349683,24.177475332591648,-21.04301432109356,2.2787807950053067,29.994757234132482,-26.24263012631106
3.473,1.7990000000000002,6.33,-8.567,0.38627627005138504,-0.20411625602073685,-0.6187715797095495,0.20734511513692636,0.02949606435870417,-0.09599310885968812,0.040999999999999925,2.042412636346213,7.7413254207026245,-7.894549139547166,0.4117849837713434,-0.2084148930809378,-0.14884501176973558,0.16667894356545845,0.028623399732707003,-0.07225663103256524,3.7773104081006945,26.279003746136155,-20.147765373522844,3.523043771120898,7.839039656110651,-7.2499030765755155,2.2690380485969017,24.490393253731852,-21.336214139404866,2.37653625986524,31.00351066296746,-27.117832509288863
3.513,2.119,8.22,-7.227,0.3721391031102309,-0.35246924244025485,0.13067280109681545,0.21380283336930536,0.040317105721069016,-0.11135200627723822,0.040000000000000036,1.5481308442744925,7.845538184970962,-7.715552888566648,0.3870344634331033,-0.34874218066311635,0.1709488758606497,0.1876665278206903,0.02971423051520346,-0.08892452538911108,3.849780295839551,26.60786134617552,-20.466074509590534,3.212577370688687,8.066665251505169,-6.934493006456827,2.40448294439246,24.822889956098575,-21.626682144978275,2.462264168388964,31.978528149644625,-27.97063201777542
3.553,0.359,8.71,-7.477,0.40372956257132836,-0.46696284137108285,0.7895345937246749,0.19303341527057286,0.05899212871740834,-0.1244419756671957,0.040000000000000036,0.8514814946310516,7.8171679147178335,-7.808938170724499,0.3449783422989872,-0.49453265296578947,0.5134868397760622,0.19826940302655582,0.038179077387375956,-0.10341075818066403,3.898462641541698,26.90487902714021,-20.768641358383356,2.670905760620772,8.252402353184797,-6.897591472088207,2.522961502123521,25.135167960602736,-21.894687027064748,2.568668677575777,32.98907227681718,-28.847667572573968
3.592,0.479,6.86,-8.697000000000001,0.5325348613685098,-0.6132214326882077,1.134237120993555,0.1637118838370681,0.07958701389094142,-0.13753194505715316,0.039000000000000146,0.15348132091814598,6.961880965183948,-8.19600147576293,0.2663536641645832,-0.64814493151866,0.8009357983475685,0.19447331190346817,0.052098078172030736,-0.1173297589653188,3.9174945114407103,27.2148279644306,-21.086685971171953,1.920743315732754,7.703236999274682,-7.255113240194328,2.6131709303653943,25.46527778985073,-22.176676556384052,2.6611364623400706,33.964226965379375,-29.700313004235184
3.632,-0.311,5.17,-8.017,0.2969154123492754,-0.608858109558222,1.2956800768030303,0.10367255756846318,0.11780972450961724,-0.14835298641951802,0.040000000000000036,-0.9245008635534828,6.221099938335952,-8.522467547567604,0.14483046958262094,-0.7953185977472461,0.9790917694940802,0.16855517251135238,0.074176493209759,-0.13041972835527627,3.9049940839855566,27.455842693561493,-21.41556574836472,0.7634649218786657,7.338653788367086,-7.599376374174655,2.668705666629669,25.745848604476258,-22.467900422765887,2.7747013664674167,35.000380760418196,-30.599937668748886
3.677,-2.8209999999999997,6.800000000000001,-9.427,-0.11218976431819552,-1.2218177428586303,1.3490871519140568,0.054628805587422516,0.16580627893946132,-0.14503686084072878,0.04499999999999993,-2.6557990225710735,6.247138189966453,-8.783685018386265,0.0033818270331666053,-0.8915683567269432,1.0421718752846063,0.12876166556588167,0.10554878651435708,-0.1388409419961489,3.82502251006766,27.753213918702716,-21.81116065018523,-0.8960622902329918,7.70910517426286,-7.93724740065636,2.66628869121751,26.099413853802908,-22.823674459988922,2.8872499996853103,36.154711566628144,-31.61207472454214
3.716,-4.2010000000000005,5.69,-8.577,-0.2572266251589243,-1.4410310969091182,1.0687872740437676,0.012042771838760872,0.22479840765686965,-0.12880529879718153,0.039000000000000146,-4.832107208184863,6.810912002523675,-8.853676246255821,-0.1101682386899569,-0.873074149194085,1.0325440327856812,0.08351400470792866,0.14700035624922242,-0.13993177277864535,3.683596015295907,27.986867712577457,-22.150079766225403,-2.904503516586961,8.428291236325855,-8.285718533044344,2.5959752955905886,26.396055199193334,-23.133396360112723,2.997875022570852,37.190635681196284,-32.51515038860907
3.756,-7.811,8.4,-8.397,-0.5549797955491569,-1.1509573752276605,0.6717248692150577,6.269048140238432,0.27820548276789614,-0.10367255756846318,0.03999999999999959,-7.1720624164914515,7.981325044229613,-9.271666599416388,-0.14732528887606627,-0.6950157314068154,1.0135621586195056,0.03905174201337312,0.1966549734684611,-0.13146692590647288,3.4396263830419986,28.299838978272753,-22.515344280130783,-4.911273580996922,9.551575428302915,-9.260163548689142,2.4355162917355875,26.771182036695105,-23.486926614616955,3.0910685748233884,38.24125694707441,-33.440410781597066
3.794,-9.811,9.38,-11.087,-0.4033106835508497,-0.8062548479587806,0.615001668525242,6.2482787221397,0.3131120678077827,-0.07958701389094142,0.038000000000000256,-8.778229323301655,9.212257304660037,-10.155004958836894,-0.08886809282482738,-0.37126909657867524,1.0208405832795029,0.004406956361285779,0.24548055929300244,-0.11427543277432872,3.136334321919086,28.608594830583908,-22.87844320192789,-6.00770549734223,10.55587193769657,-10.841040665263238,2.2267849429980875,27.138113957759323,-23.861857692198416,3.1874648673812387,39.278186455017604,-34.34692254879384
